gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_biotype,gene_name,Essentiality,Functional
Rv1001,577.6048684,0.165765714,0.080382836,2.06220286,0.039188427,0.079711012,protein_coding,arcA,NE,intermediary metabolism and respiration
Rv1002c,687.0238032,-0.347786605,0.137079228,-2.537121116,0.011176828,0.027498981,protein_coding,NA,GD,cell wall and cell processes
Rv1003,157.9395394,-0.548648394,0.243547077,-2.252740619,0.024275508,0.052869891,protein_coding,NA,NE,conserved hypotheticals
Rv1004c,271.2460961,0.003822636,0.225302901,0.016966654,0.986463218,0.990919012,protein_coding,NA,NE,cell wall and cell processes
Rv1005c,354.4019254,-0.0576755,0.207604285,-0.277814595,0.781154687,0.849268401,protein_coding,NA,ES,intermediary metabolism and respiration
Rv1006,2565.229809,-0.798597245,0.178674616,-4.469561842,7.838E-06,4.9101E-05,protein_coding,NA,GA,conserved hypotheticals
Rv1007c,693.4231531,0.236293994,0.086877744,2.719844961,0.006531253,0.017360296,protein_coding,metS,ES,information pathways
Rv1008,101.1601052,0.131021989,0.20904927,0.62675172,0.530821995,0.640796275,protein_coding,tatD,GA,cell wall and cell processes
Rv1009,2422.599395,-0.299327486,0.118415889,-2.527764553,0.01147913,0.028121762,protein_coding,rpfB,NE,cell wall and cell processes
Rv1010,604.5810909,-0.655358678,0.128806883,-5.087916614,3.62018E-07,3.11647E-06,protein_coding,ksgA,NE,information pathways
Rv1011,371.6841,-0.522525968,0.172225214,-3.03396905,0.002413592,0.007386551,protein_coding,ispE,ES,intermediary metabolism and respiration
Rv1012,21.13815573,-1.014625249,0.293550459,-3.456391284,0.00054746,0.002031031,protein_coding,NA,NE,conserved hypotheticals
Rv1013,2405.706301,0.61850594,0.261410496,2.366033304,0.017979827,0.041097939,protein_coding,pks16,NE,lipid metabolism
Rv1014c,133.4116963,0.036928551,0.161325073,0.228907696,0.818940659,0.876529266,protein_coding,pth,ES,intermediary metabolism and respiration
Rv1015c,562.6173047,-0.042658482,0.175955129,-0.242439548,0.808439593,0.869924534,protein_coding,rplY,GD,information pathways
Rv1016c,497.7367734,-0.764616962,0.115205006,-6.637011587,3.20106E-11,5.38398E-10,protein_coding,lpqT,GA,cell wall and cell processes
Rv1017c,1813.870519,0.155586202,0.118795864,1.309693768,0.190299453,0.29119599,protein_coding,prsA,ES,intermediary metabolism and respiration
Rv1018c,960.382888,-0.156742751,0.119075736,-1.316328217,0.188063904,0.289101309,protein_coding,glmU,ES,cell wall and cell processes
Rvnt16,1.121658819,0.166643374,1.33300212,0.125013585,0.900512795,0.935327639,tRNA,glnT,NA,NA
Rv1019,591.0057159,0.234594296,0.154454532,1.518856664,0.128798579,0.213137955,protein_coding,NA,NE,regulatory proteins
Rv1020,1072.253266,-0.377772501,0.169523595,-2.22843611,0.025851447,0.055876536,protein_coding,mfd,NE,information pathways
Rv1021,524.9538441,-0.262407761,0.096013759,-2.733022486,0.006275605,0.016769857,protein_coding,NA,NE,conserved hypotheticals
Rv1022,321.7848444,-0.039388824,0.110258839,-0.357239602,0.720912441,0.804071469,protein_coding,lpqU,NE,cell wall and cell processes
Rv1023,1143.174246,0.23951009,0.235435859,1.017305057,0.309008332,0.427865912,protein_coding,eno,GD,intermediary metabolism and respiration
Rv1024,238.2468574,0.282915905,0.150373285,1.881423983,0.059914267,0.113549482,protein_coding,NA,ES,cell wall and cell processes
Rv1025,210.9973423,-0.451049036,0.13641972,-3.306333095,0.000945256,0.003242384,protein_coding,NA,ES,conserved hypotheticals
Rv1026,155.4283476,-0.888514912,0.194058506,-4.578592968,4.68114E-06,3.12832E-05,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv1027c,115.243413,0.108034942,0.165694642,0.652012282,0.514393249,0.62701467,protein_coding,kdpE,NE,regulatory proteins
Rv1028c,336.5338951,0.604121827,0.128397412,4.705093479,2.5375E-06,1.80099E-05,protein_coding,kdpD,NE,regulatory proteins
Rv1028A,15.97459148,0.130224096,0.307314686,0.423748365,0.671749338,0.764496474,protein_coding,kdpF,NE,cell wall and cell processes
Rv1029,176.7104291,0.406820771,0.208443434,1.951708258,0.050972852,0.099243349,protein_coding,kdpA,NE,cell wall and cell processes
Rv1030,203.1053591,0.296414436,0.13855013,2.139402073,0.032403119,0.068053351,protein_coding,kdpB,NE,cell wall and cell processes
Rv1031,84.98553947,0.12564554,0.182709881,0.68767786,0.491655665,0.605754887,protein_coding,kdpC,NE,cell wall and cell processes
Rv1032c,250.8615426,-0.767062356,0.12089847,-6.344682078,2.22885E-10,3.30448E-09,protein_coding,trcS,NE,regulatory proteins
Rv1033c,264.1391704,-1.144970938,0.166859456,-6.86188823,6.79562E-12,1.27713E-10,protein_coding,trcR,GA,regulatory proteins
Rv1037c,10.86975788,0.367158304,0.502306383,0.730944931,0.46481279,0.582837517,protein_coding,esxI,NE,NA
Rv1038c,25.20775266,0.708519219,0.533145487,1.328941605,0.183867236,0.284287581,protein_coding,esxJ,NE,cell wall and cell processes
Rv1039c,47.98626771,0.928569892,0.246651958,3.764697018,0.000166751,0.000734329,protein_coding,PPE15,NE,PE/PPE
Rv1040c,29.18200311,1.195733268,0.347207601,3.443856831,0.000573479,0.002119702,protein_coding,PE8,NE,PE/PPE
Rv1041c,9.95494705,-0.622336886,0.426903274,-1.457793661,0.144897426,0.233598226,protein_coding,NA,NE,insertion seqs and phages
Rv1042c,333.5722675,-0.837002173,0.184184615,-4.544365301,5.5101E-06,3.61589E-05,protein_coding,NA,NE,NA
Rv1043c,414.6373858,-0.713113362,0.12385118,-5.757824521,8.52049E-09,9.73278E-08,protein_coding,NA,GA,conserved hypotheticals
Rv1044,65.37163119,0.850246758,0.240400048,3.536799444,0.000405007,0.00155739,protein_coding,NA,ES,conserved hypotheticals
Rv1045,166.4919617,0.061690688,0.216216913,0.285318513,0.775400131,0.845295949,protein_coding,NA,NE,conserved hypotheticals
Rv1047,4.349222558,-1.790265184,0.950602271,-1.883295715,0.059660304,0.113184927,protein_coding,NA,NE,NA
Rv1048c,278.8295419,-0.024691002,0.212396762,-0.116249428,0.907454864,0.939612473,protein_coding,NA,NE,conserved hypotheticals
Rv1049,291.464596,-0.06534875,0.227353593,-0.287432227,0.773781388,0.844451171,protein_coding,NA,NE,regulatory proteins
Rv1050,325.7633159,0.024197434,0.223320429,0.108352982,0.913715696,0.943998292,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1051c,16.26674492,0.183694622,0.4386277,0.418793937,0.675366736,0.766948381,protein_coding,NA,NE,conserved hypotheticals
Rv1052,416.6708749,0.05128138,0.192470814,0.266437176,0.789902538,0.854820183,protein_coding,NA,NE,conserved hypotheticals
Rvnt17,78.86560997,-0.005604846,0.196711345,-0.028492745,0.977269154,0.984400711,tRNA,leuX,NA,NA
Rv1056,237.6574384,0.512338964,0.212820214,2.407379238,0.016067475,0.037459582,protein_coding,NA,NE,conserved hypotheticals
Rv1057,1931.659441,2.503158408,1.019710572,2.454773421,0.014097341,0.033530396,protein_coding,NA,NE,conserved hypotheticals
Rv1058,580.022785,0.574541194,0.252783818,2.27285591,0.023034865,0.05077564,protein_coding,fadD14,NE,lipid metabolism
Rv1059,445.1638715,-0.197803491,0.127501605,-1.5513804,0.120810549,0.202514501,protein_coding,NA,NE,conserved hypotheticals
Rv1060,444.5869758,-0.29126344,0.143862654,-2.024593819,0.04290909,0.086184187,protein_coding,NA,NE,conserved hypotheticals
Rv1061,317.8145865,-0.064531698,0.121674823,-0.530361961,0.595860994,0.697640117,protein_coding,NA,NE,conserved hypotheticals
Rv1062,90.73767729,-0.31467078,0.239285335,-1.315044149,0.188495065,0.289642738,protein_coding,NA,NE,conserved hypotheticals
Rv1063c,284.8157725,0.764261556,0.131780293,5.79951326,6.65077E-09,7.78451E-08,protein_coding,NA,NE,conserved hypotheticals
Rv1064c,63.00169914,0.819755136,0.415891125,1.971081098,0.0487146,0.095543628,protein_coding,lpqV,NE,cell wall and cell processes
Rv1065,424.6565664,0.711046356,0.167510172,4.244795084,2.18793E-05,0.00012301,protein_coding,NA,NE,conserved hypotheticals
Rv1066,151.1403652,0.263957314,0.249700011,1.057097727,0.290466988,0.407692621,protein_coding,NA,NE,conserved hypotheticals
Rv1067c,15.37792038,-0.342126855,0.545472947,-0.627211409,0.530520666,0.640625709,protein_coding,PE_PGRS19,NE,PE/PPE
Rv1068c,35.89457742,-0.384040045,0.242642479,-1.582740359,0.113480655,0.193139058,protein_coding,PE_PGRS20,NE,PE/PPE
Rv1069c,583.2526793,-0.02875941,0.195276108,-0.147275622,0.882914473,0.922073216,protein_coding,NA,NE,conserved hypotheticals
Rv1070c,587.7359296,0.216660991,0.199585296,1.085555876,0.27767553,0.393707639,protein_coding,echA8,NE,lipid metabolism
Rv1071c,517.2933664,0.138764242,0.164170802,0.845243129,0.397975106,0.521812758,protein_coding,echA9,NE,lipid metabolism
Rv1072,31232.62996,0.652765325,0.21706656,3.007212746,0.002636552,0.007965371,protein_coding,NA,NE,cell wall and cell processes
Rv1073,8041.540924,0.599432174,0.292348861,2.050400236,0.04032539,0.081691567,protein_coding,NA,GA,conserved hypotheticals
Rv1074c,2779.883831,0.332565887,0.112678604,2.951455509,0.003162801,0.009357496,protein_coding,fadA3,GA,lipid metabolism
Rv1075c,154.7880252,0.203756374,0.153917162,1.323805422,0.185567675,0.286695254,protein_coding,NA,NE,cell wall and cell processes
Rv1076,624.3656439,-0.280726893,0.187471081,-1.497441051,0.134278533,0.219843341,protein_coding,lipU,NE,intermediary metabolism and respiration
Rv1077,1233.632314,0.232049223,0.137119456,1.69231435,0.090586053,0.160449545,protein_coding,cbs,NE,intermediary metabolism and respiration
Rv1078,2240.052669,0.466106553,0.195183214,2.388046309,0.016938207,0.039034913,protein_coding,NA,NE,conserved hypotheticals
Rv1079,1265.448629,-0.148815301,0.166217866,-0.895302682,0.370625307,0.494299254,protein_coding,metB,NE,intermediary metabolism and respiration
Rv1080c,3068.029096,-0.166484431,0.124448561,-1.337777069,0.180969119,0.280782707,protein_coding,greA,NE,information pathways
Rv1081c,109.1183959,-0.393425955,0.15408524,-2.553300733,0.010670732,0.026399839,protein_coding,NA,NE,cell wall and cell processes
Rv1082,668.9858823,0.278040201,0.120758436,2.3024495,0.021309836,0.047443423,protein_coding,mca,NE,"virulence, detoxification, adaptation"
Rv1083,151.6615026,0.585511978,0.141088121,4.149973617,3.32514E-05,0.000178905,protein_coding,NA,NE,conserved hypotheticals
Rv1084,227.9453218,-0.080499797,0.204448409,-0.393741373,0.693771992,0.782521636,protein_coding,NA,NE,conserved hypotheticals
Rv1085c,335.7206357,-0.496009962,0.164132902,-3.022002023,0.002511089,0.007654852,protein_coding,NA,NE,"virulence, detoxification, adaptation"
Rv1086,728.60685,0.137453365,0.128903484,1.066327768,0.286275501,0.403365305,protein_coding,NA,NE,cell wall and cell processes
Rv1087,229.3160115,0.033388753,0.342507828,0.097483181,0.92234269,0.949290224,protein_coding,PE_PGRS21,NE,PE/PPE
Rv1088,18.32364769,-0.816063796,0.426559784,-1.913128772,0.055731569,0.107263309,protein_coding,PE9,NE,PE/PPE
Rv1088a,38.55717907,-0.489885328,0.313532507,-1.562470613,0.118177163,0.199268402,protein_coding,NA,NA,NA
Rv1091,89.72261722,0.402467382,0.466144613,0.863395973,0.387919793,0.511308176,protein_coding,PE_PGRS22,NE,PE/PPE
Rv1092c,335.8177664,0.423720363,0.146033199,2.901534496,0.003713399,0.010724918,protein_coding,coaA,ES,intermediary metabolism and respiration
RVnc0034,48.76896761,-0.225593549,0.301480446,-0.748285843,0.454287762,0.574280368,ncRNA,MTS0858,NA,NA
Rv1093,1646.378689,0.30932472,0.154901705,1.99690971,0.045834992,0.090920453,protein_coding,glyA1,ES,intermediary metabolism and respiration
Rv1094,9737.470145,-0.311897853,0.228475654,-1.365125111,0.172213731,0.27031682,protein_coding,desA2,ES,lipid metabolism
Rv1095,4033.496509,-0.457185298,0.102350873,-4.466843186,7.93823E-06,4.96511E-05,protein_coding,phoH2,NE,intermediary metabolism and respiration
Rv1096,1338.378503,-0.40804557,0.188300497,-2.166991463,0.030235505,0.063978916,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1097c,815.2791947,-0.134473286,0.16137812,-0.83328078,0.404686394,0.528190295,protein_coding,NA,NE,cell wall and cell processes
Rv1098c,1096.013392,0.071193902,0.133645748,0.532706073,0.594237062,0.696146022,protein_coding,fum,ES,intermediary metabolism and respiration
Rv1099c,574.6525343,-0.051946099,0.134356384,-0.386629184,0.69903075,0.786679812,protein_coding,glpX,NE,intermediary metabolism and respiration
Rv1100,441.3060464,0.321436028,0.225488767,1.425507943,0.154010426,0.245325799,protein_coding,NA,NE,conserved hypotheticals
Rv1101c,791.7800956,0.306565782,0.169361079,1.810131257,0.070275435,0.129517756,protein_coding,NA,NE,cell wall and cell processes
Rv1102c,809.8993685,-0.087644546,0.155878044,-0.562263571,0.573936454,0.678119134,protein_coding,mazF3,NE,"virulence, detoxification, adaptation"
Rv1103c,357.8816923,0.798673851,0.210208064,3.799444391,0.000145021,0.000649349,protein_coding,mazE3,NE,"virulence, detoxification, adaptation"
Rv1106c,638.1228617,-0.515404977,0.142440711,-3.618382497,0.00029645,0.00118669,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1107c,338.9071779,-0.531518437,0.396581821,-1.340249119,0.180164367,0.279859512,protein_coding,xseB,NE,information pathways
Rv1108c,534.313763,-0.171968565,0.158439528,-1.085389273,0.277749281,0.393707639,protein_coding,xseA,NE,information pathways
Rv1109c,2077.133536,0.694200068,0.107588476,6.452364528,1.10118E-10,1.71519E-09,protein_coding,NA,NE,conserved hypotheticals
Rv1110,1756.730716,0.2719033,0.147058973,1.848940565,0.064466395,0.120419496,protein_coding,lytB2,ES,cell wall and cell processes
Rv1111c,999.0644121,-0.052217737,0.1275424,-0.409414725,0.682235335,0.772994069,protein_coding,NA,ESD,conserved hypotheticals
Rv1112,129.3922313,-0.165721073,0.178386553,-0.928999805,0.352889187,0.475628086,protein_coding,NA,NE,conserved hypotheticals
Rv1113,51.18964337,-0.045882843,0.264085125,-0.173742626,0.862067736,0.907165391,protein_coding,vapB32,NE,"virulence, detoxification, adaptation"
Rv1114,133.7154388,-0.184034129,0.162617713,-1.131697925,0.257761454,0.372497871,protein_coding,vapC32,NE,"virulence, detoxification, adaptation"
Rv1115,85.26404138,-0.402048498,0.159444523,-2.521557273,0.011683665,0.02857038,protein_coding,NA,NE,cell wall and cell processes
Rv1116,27.11777918,-0.621586576,0.279686936,-2.222436934,0.026253792,0.056597341,protein_coding,NA,NE,conserved hypotheticals
Rv1117,778.8279098,-0.267318239,0.144264051,-1.852978872,0.063885387,0.119557365,protein_coding,NA,NE,conserved hypotheticals
Rv1118c,169.4779201,0.134131877,0.163192458,0.821924486,0.411119876,0.533595754,protein_coding,NA,NE,conserved hypotheticals
Rv1119c,0.332824285,-2.131331456,2.836111837,-0.751497677,0.452353198,0.573370659,protein_coding,NA,Uncertain,conserved hypotheticals
Rv1120c,14.05511861,0.041959882,0.447388696,0.093788426,0.925277226,0.951421715,protein_coding,NA,NE,conserved hypotheticals
Rv1121,2902.707564,0.014399604,0.121123815,0.118883339,0.905367782,0.938665431,protein_coding,zwf1,NE,intermediary metabolism and respiration
Rv1122,1144.781423,0.285146347,0.142913485,1.995237519,0.046016981,0.091136485,protein_coding,gnd2,ES,intermediary metabolism and respiration
Rv1123c,399.6005841,-0.118877927,0.13719814,-0.866468943,0.386233051,0.509420396,protein_coding,bpoB,NE,"virulence, detoxification, adaptation"
Rv1124,170.0356179,0.326916264,0.182537534,1.790953659,0.073300732,0.133921876,protein_coding,ephC,NE,"virulence, detoxification, adaptation"
Rv1125,128.5361899,-0.327094024,0.193835977,-1.6874784,0.0915114,0.161802179,protein_coding,NA,NE,conserved hypotheticals
Rv1126c,423.6963257,0.114636247,0.119041647,0.962992787,0.335551143,0.456874567,protein_coding,NA,NE,conserved hypotheticals
Rv1127c,1281.145294,0.543302518,0.112362936,4.835246706,1.32981E-06,1.01395E-05,protein_coding,ppdK,NE,intermediary metabolism and respiration
Rv1128c,1124.676262,0.731528283,0.115892461,6.312130046,2.75221E-10,4.0504E-09,protein_coding,NA,NE,insertion seqs and phages
Rv1129c,539.7591619,2.541099138,0.353020234,7.198168529,6.10267E-13,1.36475E-11,protein_coding,NA,NE,regulatory proteins
Rv1130,3117.028371,2.504329665,0.484024229,5.173975836,2.29164E-07,2.03855E-06,protein_coding,prpD,NE,intermediary metabolism and respiration
Rv1131,2496.203928,2.446535143,0.532458119,4.594793576,4.33178E-06,2.92413E-05,protein_coding,prpC,NE,intermediary metabolism and respiration
Rv1132,936.6895554,0.463674596,0.108342049,4.279728867,1.87121E-05,0.000107007,protein_coding,NA,NE,cell wall and cell processes
Rv1133c,10863.71365,0.614155631,0.274582565,2.236688374,0.025306714,0.054876911,protein_coding,metE,ES,intermediary metabolism and respiration
Rv1134,18.39389661,-0.426850154,0.368542916,-1.15821017,0.246778279,0.360267488,protein_coding,NA,NE,conserved hypotheticals
Rv1135c,145.8933128,0.331696814,0.134181795,2.471995659,0.013436115,0.032283774,protein_coding,PPE16,NE,PE/PPE
Rv1138a,16.35111764,-0.311149302,0.35989882,-0.864546605,0.38728769,0.510643157,protein_coding,NA,NA,NA
Rv1138c,153.4278222,-0.007234781,0.172951806,-0.041831195,0.966633267,0.976636286,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1139c,270.9945014,0.183460582,0.132135531,1.388427323,0.165006961,0.260150794,protein_coding,NA,NE,cell wall and cell processes
Rv1140,609.7860498,0.252937037,0.119543692,2.115854325,0.034357199,0.071668509,protein_coding,NA,NE,cell wall and cell processes
Rv1141c,220.907846,-0.234032555,0.137088126,-1.707168681,0.087790704,0.156397948,protein_coding,echA11,NE,lipid metabolism
Rv1142c,582.3776692,0.257155305,0.177318696,1.450243608,0.146990598,0.236401328,protein_coding,echA10,NE,lipid metabolism
Rv1143,399.762122,-0.027797475,0.095099696,-0.292298251,0.770058596,0.842119912,protein_coding,mcr,GA,lipid metabolism
Rv1144,166.9533955,0.316223884,0.152343934,2.075723502,0.037919531,0.077802093,protein_coding,NA,GA,intermediary metabolism and respiration
Rv1145,113.4903601,-0.237231577,0.175478892,-1.351909474,0.176404277,0.275515536,protein_coding,NA,GA,cell wall and cell processes
Rv1146,197.8938929,-0.451905729,0.150054188,-3.011616894,0.002598603,0.007862592,protein_coding,NA,GA,cell wall and cell processes
Rv1147,73.1209508,-0.508565199,0.21704221,-2.343162643,0.019121046,0.043268257,protein_coding,NA,GA,conserved hypotheticals
Rv1148c,3358.866356,1.472555172,0.273812072,5.377977524,7.53272E-08,7.39056E-07,protein_coding,NA,NE,insertion seqs and phages
Rv1149,13.76870102,0.477196682,0.623926552,0.764828297,0.444373795,0.565260063,protein_coding,NA,NE,insertion seqs and phages
Rv1150,5.156345022,-0.170797433,0.636354682,-0.268399742,0.788391638,0.853646667,pseudogene,NA,NA,NA
Rv1151c,194.8618467,0.141251912,0.118834217,1.18864681,0.234578679,0.344873863,protein_coding,NA,NE,regulatory proteins
Rv1152,400.3100491,0.746403768,0.166120107,4.493157273,7.01749E-06,4.44727E-05,protein_coding,NA,NE,regulatory proteins
Rv1153c,164.0694028,-0.237353373,0.146605285,-1.618996023,0.105448119,0.181943457,protein_coding,omt,NE,lipid metabolism
Rv1154c,190.5718067,0.075309212,0.178583364,0.421703403,0.67324152,0.764969005,protein_coding,NA,NE,conserved hypotheticals
Rv1155,834.9142724,0.120792843,0.125126369,0.965366805,0.334361122,0.455564183,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1155a,175.7535228,0.680396243,0.147555171,4.611131125,4.00484E-06,2.72642E-05,protein_coding,NA,NA,NA
Rv1156,2334.482897,0.819488346,0.160341728,5.110886315,3.20651E-07,2.78609E-06,protein_coding,NA,NE,conserved hypotheticals
Rv1157c,648.9434881,-0.526856709,0.198192943,-2.658302067,0.007853547,0.020295512,protein_coding,NA,NE,conserved hypotheticals
RVnc0012,74.07970418,-0.71286552,0.198421566,-3.592681655,0.000327292,0.001289519,ncRNA,mcr10,NA,NA
Rv1158c,442.5153643,0.236407583,0.255501481,0.925268935,0.354826034,0.477595364,protein_coding,NA,NE,conserved hypotheticals
Rv1159,420.9020707,-0.425318704,0.162205814,-2.622092834,0.008739162,0.022211344,protein_coding,pimE,NE,cell wall and cell processes
Rv1159A,493.773176,1.448403989,0.211431469,6.850465521,7.36101E-12,1.35788E-10,protein_coding,NA,NE,conserved hypotheticals
Rv1160,137.1823976,-0.934240386,0.215739616,-4.330407193,1.48834E-05,8.73581E-05,protein_coding,mutT2,NE,information pathways
Rv1161,17656.74672,-0.011142211,0.145885059,-0.076376643,0.939119452,0.959248575,protein_coding,narG,NE,intermediary metabolism and respiration
Rv1162,4644.55046,-0.233682233,0.148692548,-1.571579985,0.116047991,0.196575307,protein_coding,narH,NE,intermediary metabolism and respiration
Rv1163,539.2869701,-0.051079522,0.147251825,-0.346885494,0.728677345,0.809402089,protein_coding,narJ,NE,intermediary metabolism and respiration
Rv1164,688.4361425,-0.602217971,0.222967903,-2.700917769,0.006914843,0.018186674,protein_coding,narI,NE,intermediary metabolism and respiration
Rv1165,931.0990082,-0.37638669,0.099147324,-3.796236516,0.000146909,0.000657071,protein_coding,typA,NE,information pathways
Rv1166,1030.536126,-0.230532451,0.12698289,-1.81546074,0.069453134,0.128179297,protein_coding,lpqW,ES,cell wall and cell processes
Rv1167c,463.4584975,0.210423216,0.087282009,2.410842935,0.015915701,0.037166322,protein_coding,NA,NE,regulatory proteins
Rv1168c,853.4448899,0.438799745,0.112693156,3.893756806,9.87036E-05,0.000462659,protein_coding,PPE17,NE,PE/PPE
Rv1169c,360.5260835,1.155582155,0.230618474,5.010796112,5.42053E-07,4.49242E-06,protein_coding,lipX,NE,PE/PPE
Rv1170,441.8125183,0.277994339,0.094582066,2.939186567,0.003290749,0.009685933,protein_coding,mshB,NE,intermediary metabolism and respiration
Rv1171,521.4151272,-0.515522864,0.271797499,-1.896716731,0.057865334,0.11051285,protein_coding,NA,NE,conserved hypotheticals
Rv1172c,1813.337222,-0.300226595,0.122675842,-2.447316351,0.014392445,0.034151131,protein_coding,PE12,NE,PE/PPE
Rv1173,3521.653523,-0.304872449,0.116462683,-2.617769415,0.008850659,0.02244394,protein_coding,fbiC,NE,intermediary metabolism and respiration
Rv1174c,3309.678952,0.191390298,0.165421194,1.156987771,0.247277357,0.360825754,protein_coding,TB8.4,NE,cell wall and cell processes
Rv1175c,1121.071284,1.043500694,0.08298323,12.57483823,2.90394E-36,4.47095E-34,protein_coding,fadH,NE,lipid metabolism
Rv1176c,151.5961759,0.750824354,0.207166511,3.624255427,0.000289795,0.001165879,protein_coding,NA,NE,conserved hypotheticals
Rv1177,2229.329495,-0.044749863,0.161246871,-0.277523913,0.781377847,0.849268401,protein_coding,fdxC,ES,intermediary metabolism and respiration
Rv1178,2404.733315,-0.390216634,0.124829085,-3.12600733,0.001771971,0.005647453,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1179c,827.3555059,-0.772303048,0.147186379,-5.247109497,1.54504E-07,1.42836E-06,protein_coding,NA,NE,conserved hypotheticals
Rv1180,3098.019642,-0.272731272,0.277971423,-0.981148599,0.326519467,0.447041061,protein_coding,pks3,NE,lipid metabolism
Rv1181,8384.693748,-0.012305632,0.185736661,-0.066253112,0.947176313,0.964770173,protein_coding,pks4,NE,lipid metabolism
Rv1182,3350.703988,0.697616305,0.20346749,3.428637684,0.000606619,0.002219648,protein_coding,papA3,NE,lipid metabolism
Rv1183,3296.19765,-0.368767313,0.212632717,-1.734292437,0.082866209,0.148817153,protein_coding,mmpL10,NE,cell wall and cell processes
Rv1184c,3129.393276,-0.747607046,0.267779706,-2.791873431,0.005240385,0.014358153,protein_coding,NA,NE,cell wall and cell processes
Rv1185c,4661.798422,-0.01851803,0.176526579,-0.104902221,0.916453397,0.945386739,protein_coding,fadD21,NE,lipid metabolism
Rv1186c,458.7103135,0.939302454,0.204613262,4.590623531,4.41924E-06,2.97314E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1187,261.5763516,0.410454175,0.151343019,2.712078678,0.006686272,0.017725424,protein_coding,rocA,NE,intermediary metabolism and respiration
Rv1188,108.7718027,0.653905106,0.157364667,4.155348964,3.24791E-05,0.000175436,protein_coding,NA,NE,intermediary metabolism and respiration
Rv1189,123.2497184,0.049082295,0.165573325,0.296438417,0.76689529,0.840099809,protein_coding,sigI,NE,information pathways
Rv1190,47.88038826,0.566394913,0.245548922,2.30664793,0.021074455,0.047076476,protein_coding,NA,NE,conserved hypotheticals
Rv1191,198.0215773,-0.030326623,0.126133144,-0.240433421,0.809994272,0.871006909,protein_coding,NA,NE,conserved hypotheticals
Rv1192,2201.786914,1.196041851,0.154353875,7.748699873,9.28382E-15,2.73258E-13,protein_coding,NA,NE,conserved hypotheticals
Rv1193,619.2513856,-0.00322287,0.165234886,-0.01950478,0.984438424,0.989381624,protein_coding,fadD36,NE,lipid metabolism
Rv1194c,2590.444902,0.506073676,0.115172984,4.394031104,1.11268E-05,6.71803E-05,protein_coding,NA,NE,conserved hypotheticals
Rv1195,5197.248715,0.292358531,0.53733597,0.544088888,0.586380306,0.688352014,protein_coding,PE13,GA,PE/PPE
Rv1196,8340.64705,0.543472682,0.51260114,1.06022527,0.289042127,0.405931995,protein_coding,PPE18,GA,PE/PPE
Rv1197,5923.647724,1.02473676,0.402044969,2.548811297,0.010809077,0.026709096,protein_coding,esxK,GA,cell wall and cell processes
Rv1198,9082.217439,0.998507467,0.30383581,3.286338983,0.001014988,0.003440302,protein_coding,esxL,GA,cell wall and cell processes
Rv1199c,34.73320722,1.302315228,0.485278826,2.683643214,0.007282478,0.019003754,protein_coding,NA,NE,NA
Rv1200,941.1947947,-0.920712288,0.195915228,-4.699544282,2.60743E-06,1.84409E-05,protein_coding,NA,NE,cell wall and cell processes
Rv1201c,1515.98891,-0.076421625,0.201798159,-0.378703281,0.704908217,0.789962932,protein_coding,dapD,ES,intermediary metabolism and respiration
Rv1202,541.3281961,0.181740657,0.118747016,1.530486096,0.125896453,0.209461139,protein_coding,dapE,ES,intermediary metabolism and respiration
Rv1203c,21.97358169,-0.662857213,0.305420151,-2.170312639,0.02998317,0.063537654,protein_coding,NA,NE,conserved hypotheticals
Rv1204c,302.3571829,-0.3000196,0.179408986,-1.672266287,0.094471824,0.166228885,protein_coding,NA,NE,conserved hypotheticals
Rv1205,352.3713422,0.097778213,0.189226793,0.51672499,0.605348149,0.706680852,protein_coding,NA,NE,conserved hypotheticals
Rv1206,705.8040331,0.085860506,0.123239629,0.696695589,0.48599332,0.600627125,protein_coding,fadD6,NE,lipid metabolism
Rv1207,555.1540236,0.10016589,0.177509427,0.564284905,0.572560253,0.676892703,protein_coding,folP2,NE,intermediary metabolism and respiration
Rv1208,693.9191661,-0.05672396,0.083252507,-0.681348369,0.495651084,0.60880371,protein_coding,gpgS,ES,intermediary metabolism and respiration
Rv1209,339.5765307,0.241446707,0.310037891,0.778765159,0.436118065,0.557119231,protein_coding,NA,NE,conserved hypotheticals
Rv1210,1053.193912,-0.033245792,0.244816577,-0.135798779,0.891980357,0.928392451,protein_coding,tagA,NE,information pathways
Rv1211,2859.752258,0.3608317,0.302924842,1.19115916,0.233591109,0.343773974,protein_coding,NA,NE,conserved hypotheticals
Rv1212c,147.7080902,-0.360084249,0.147615558,-2.439338062,0.014714196,0.03472932,protein_coding,glgA,NE,intermediary metabolism and respiration
Rv1213,543.4149633,0.296227506,0.119859522,2.471455757,0.01345642,0.032313167,protein_coding,glgC,NE,intermediary metabolism and respiration
